35,2012-04-01 17:47:03 +0000,2012-04-02 18:46:42 +0000,MATH-776,https://issues.apache.org/jira/browse/MATH-776,"org.apache.commons.math3.genetics.ElitisticListPopulation"
36,2012-02-14 11:06:24 +0000,2012-02-14 13:16:57 +0000,MATH-744,https://issues.apache.org/jira/browse/MATH-744,"org.apache.commons.math.fraction.BigFraction"
37,2012-01-25 14:56:50 +0000,2012-01-27 07:00:19 +0000,MATH-722,https://issues.apache.org/jira/browse/MATH-722,"org.apache.commons.math.complex.Complex"
38,2011-12-17 16:55:25 +0000,2011-12-20 13:30:29 +0000,MATH-728,https://issues.apache.org/jira/browse/MATH-728,"org.apache.commons.math.optimization.direct.BOBYQAOptimizer"
39,2011-12-15 19:47:42 +0000,2011-12-17 16:55:25 +0000,MATH-727,https://issues.apache.org/jira/browse/MATH-727,"org.apache.commons.math.ode.nonstiff.EmbeddedRungeKuttaIntegrator"
40,2011-12-01 21:20:47 +0000,2011-12-01 23:24:36 +0000,MATH-716,https://issues.apache.org/jira/browse/MATH-716,"org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver"
41,2011-11-29 19:36:52 +0000,2011-11-30 06:24:04 +0000,MATH-704,https://issues.apache.org/jira/browse/MATH-704,"org.apache.commons.math.stat.descriptive.moment.Variance"
42,2011-11-28 20:00:14 +0000,2011-11-28 20:16:28 +0000,MATH-713,https://issues.apache.org/jira/browse/MATH-713,"org.apache.commons.math.optimization.linear.SimplexTableau"
43,2011-11-27 04:07:06 +0000,2011-11-27 05:20:09 +0000,MATH-691,https://issues.apache.org/jira/browse/MATH-691,"org.apache.commons.math.stat.descriptive.SummaryStatistics"
44,2011-10-25 22:26:59 +0000,2011-10-26 09:08:22 +0000,MATH-695,https://issues.apache.org/jira/browse/MATH-695,"org.apache.commons.math.ode.AbstractIntegrator"
45,2011-10-10 19:50:53 +0000,2011-10-10 19:56:03 +0000,MATH-679,https://issues.apache.org/jira/browse/MATH-679,"org.apache.commons.math.linear.OpenMapRealMatrix"
46,2011-09-02 23:05:01 +0000,2011-09-03 19:22:42 +0000,MATH-657,https://issues.apache.org/jira/browse/MATH-657,"org.apache.commons.math.complex.Complex"
47,2011-09-02 18:20:37 +0000,2011-09-02 23:05:01 +0000,MATH-657,https://issues.apache.org/jira/browse/MATH-657,"org.apache.commons.math.complex.Complex"
48,2011-09-02 00:07:16 +0000,2011-09-02 11:09:59 +0000,MATH-631,https://issues.apache.org/jira/browse/MATH-631,"org.apache.commons.math.analysis.solvers.BaseSecantSolver"
49,2011-08-13 09:08:39 +0000,2011-08-13 18:10:13 +0000,MATH-645,https://issues.apache.org/jira/browse/MATH-645,"org.apache.commons.math.linear.OpenMapRealVector"
50,2011-08-12 13:11:30 +0000,2011-08-12 16:48:26 +0000,MATH-631,https://issues.apache.org/jira/browse/MATH-631,"org.apache.commons.math.analysis.solvers.BaseSecantSolver"
51,2011-08-06 17:06:38 +0000,2011-08-06 22:26:55 +0000,MATH-631,https://issues.apache.org/jira/browse/MATH-631,"org.apache.commons.math.analysis.solvers.BaseSecantSolver"
52,2011-08-05 15:02:56 +0000,2011-08-05 15:05:33 +0000,MATH-639,https://issues.apache.org/jira/browse/MATH-639,"org.apache.commons.math.geometry.euclidean.threed.Rotation"
53,2011-07-14 05:32:41 +0000,2011-07-14 06:08:05 +0000,MATH-618,https://issues.apache.org/jira/browse/MATH-618,"org.apache.commons.math.complex.Complex"
54,2011-05-05 12:37:31 +0000,2011-05-05 19:41:28 +0000,MATH-567,https://issues.apache.org/jira/browse/MATH-567,"org.apache.commons.math.dfp.Dfp"
55,2011-04-03 14:33:00 +0000,2011-04-03 14:33:29 +0000,MATH-554,https://issues.apache.org/jira/browse/MATH-554,"org.apache.commons.math.geometry.Vector3D"
56,2011-04-01 09:24:53 +0000,2011-04-01 10:10:18 +0000,MATH-552,https://issues.apache.org/jira/browse/MATH-552,"org.apache.commons.math.util.MultidimensionalCounter"
57,2011-03-15 11:42:23 +0000,2011-03-15 12:15:02 +0000,MATH-546,https://issues.apache.org/jira/browse/MATH-546,"org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer"
58,2011-02-22 23:08:00 +0000,2011-02-22 23:50:46 +0000,MATH-519,https://issues.apache.org/jira/browse/MATH-519,"org.apache.commons.math.optimization.fitting.GaussianFitter"
59,2011-01-17 16:52:23 +0000,2011-01-17 19:55:01 +0000,MATH-482,https://issues.apache.org/jira/browse/MATH-482,"org.apache.commons.math.util.FastMath"
60,2010-11-29 01:43:12 +0000,2010-11-30 11:55:22 +0000,MATH-414,https://issues.apache.org/jira/browse/MATH-414,"org.apache.commons.math.distribution.NormalDistributionImpl"
61,2010-09-25 14:57:54 +0000,2010-09-25 23:06:34 +0000,MATH-349,https://issues.apache.org/jira/browse/MATH-349,"org.apache.commons.math.distribution.PoissonDistributionImpl"
62,2010-09-22 13:54:25 +0000,2010-09-23 12:11:56 +0000,MATH-413,https://issues.apache.org/jira/browse/MATH-413,"org.apache.commons.math.optimization.univariate.MultiStartUnivariateRealOptimizer"
63,2010-08-31 12:05:00 +0000,2010-09-01 13:45:55 +0000,MATH-370,https://issues.apache.org/jira/browse/MATH-370,"org.apache.commons.math.util.MathUtils"
64,2010-08-10 12:45:10 +0000,2010-08-11 13:40:39 +0000,MATH-405,https://issues.apache.org/jira/browse/MATH-405,"org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer"
65,2010-08-02 08:36:08 +0000,2010-08-05 08:48:00 +0000,MATH-377,https://issues.apache.org/jira/browse/MATH-377,"org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer"
66,2010-07-28 10:27:02 +0000,2010-07-28 12:03:41 +0000,MATH-395,https://issues.apache.org/jira/browse/MATH-395,"org.apache.commons.math.optimization.univariate.BrentOptimizer"
67,2010-07-23 22:35:09 +0000,2010-07-25 12:29:43 +0000,MATH-393,https://issues.apache.org/jira/browse/MATH-393,"org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer"
68,2010-05-29 16:11:06 +0000,2010-05-29 18:15:50 +0000,MATH-362,https://issues.apache.org/jira/browse/MATH-362,"org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer"
69,2010-05-16 23:44:51 +0000,2010-05-16 23:48:07 +0000,MATH-371,https://issues.apache.org/jira/browse/MATH-371,"org.apache.commons.math.stat.correlation.PearsonsCorrelation"
70,2010-04-25 21:42:47 +0000,2010-05-03 18:42:27 +0000,MATH-369,https://issues.apache.org/jira/browse/MATH-369,"org.apache.commons.math.analysis.solvers.BisectionSolver"
71,2010-03-24 15:26:22 +0000,2010-03-24 22:11:51 +0000,MATH-358,https://issues.apache.org/jira/browse/MATH-358,"org.apache.commons.math.ode.nonstiff.EmbeddedRungeKuttaIntegrator;org.apache.commons.math.ode.nonstiff.RungeKuttaIntegrator"
72,2010-02-23 21:01:38 +0000,2010-02-23 21:09:25 +0000,MATH-344,https://issues.apache.org/jira/browse/MATH-344,"org.apache.commons.math.analysis.solvers.BrentSolver"
73,2010-02-21 21:46:12 +0000,2010-02-23 21:01:38 +0000,MATH-343,https://issues.apache.org/jira/browse/MATH-343,"org.apache.commons.math.analysis.solvers.BrentSolver"
74,2010-01-26 21:57:13 +0000,2010-01-28 15:01:55 +0000,MATH-338,https://issues.apache.org/jira/browse/MATH-338,"org.apache.commons.math.ode.nonstiff.EmbeddedRungeKuttaIntegrator"
75,2009-12-31 17:52:16 +0000,2010-01-16 20:01:17 +0000,MATH-329,https://issues.apache.org/jira/browse/MATH-329,"org.apache.commons.math.stat.Frequency"
76,2009-12-30 23:26:40 +0000,2009-12-31 17:52:16 +0000,MATH-320,https://issues.apache.org/jira/browse/MATH-320,"org.apache.commons.math.linear.SingularValueDecompositionImpl"
77,2009-12-28 15:30:03 +0000,2009-12-29 12:24:58 +0000,MATH-326,https://issues.apache.org/jira/browse/MATH-326,"org.apache.commons.math.linear.ArrayRealVector;org.apache.commons.math.linear.OpenMapRealVector"
78,2009-11-29 21:53:36 +0000,2009-12-06 23:04:55 +0000,MATH-322,https://issues.apache.org/jira/browse/MATH-322,"org.apache.commons.math.ode.events.EventState"
79,2009-11-27 21:05:04 +0000,2009-11-27 21:45:38 +0000,MATH-305,https://issues.apache.org/jira/browse/MATH-305,"org.apache.commons.math.util.MathUtils"
80,2009-11-03 22:04:08 +0000,2009-11-06 15:11:57 +0000,MATH-318,https://issues.apache.org/jira/browse/MATH-318,"org.apache.commons.math.linear.EigenDecompositionImpl"
81,2009-10-31 02:30:18 +0000,2009-11-03 22:04:08 +0000,MATH-308,https://issues.apache.org/jira/browse/MATH-308,"org.apache.commons.math.linear.EigenDecompositionImpl"
82,2009-08-21 23:07:42 +0000,2009-08-25 18:07:13 +0000,MATH-288,https://issues.apache.org/jira/browse/MATH-288,"org.apache.commons.math.optimization.linear.SimplexSolver"
83,2009-08-16 11:50:14 +0000,2009-08-21 23:07:42 +0000,MATH-286,https://issues.apache.org/jira/browse/MATH-286,"org.apache.commons.math.optimization.linear.SimplexTableau"
84,2009-08-07 01:16:00 +0000,2009-08-14 19:23:27 +0000,MATH-283,https://issues.apache.org/jira/browse/MATH-283,"org.apache.commons.math.optimization.direct.MultiDirectional"
85,2009-07-07 07:57:37 +0000,2009-07-07 09:19:46 +0000,MATH-280,https://issues.apache.org/jira/browse/MATH-280,"org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils"
86,2009-06-03 09:06:08 +0000,2009-06-04 20:07:29 +0000,MATH-274,https://issues.apache.org/jira/browse/MATH-274,"org.apache.commons.math.linear.CholeskyDecompositionImpl"
87,2009-06-02 21:02:14 +0000,2009-06-03 09:06:08 +0000,MATH-273,https://issues.apache.org/jira/browse/MATH-273,"org.apache.commons.math.optimization.linear.SimplexTableau"
88,2009-06-02 18:53:23 +0000,2009-06-02 19:37:30 +0000,MATH-272,https://issues.apache.org/jira/browse/MATH-272,"org.apache.commons.math.optimization.linear.SimplexTableau"
89,2009-04-17 13:34:59 +0000,2009-04-17 13:44:46 +0000,MATH-259,https://issues.apache.org/jira/browse/MATH-259,"org.apache.commons.math.stat.Frequency"
90,2009-04-17 13:07:26 +0000,2009-04-17 13:34:59 +0000,MATH-259,https://issues.apache.org/jira/browse/MATH-259,"org.apache.commons.math.stat.Frequency"
91,2009-03-29 16:33:53 +0000,2009-03-29 16:51:48 +0000,MATH-252,https://issues.apache.org/jira/browse/MATH-252,"org.apache.commons.math.fraction.Fraction"
92,2009-01-19 23:40:14 +0000,2009-01-19 23:52:02 +0000,MATH-241,https://issues.apache.org/jira/browse/MATH-241,"org.apache.commons.math.util.MathUtils"
93,2009-01-18 21:09:42 +0000,2009-01-19 19:43:01 +0000,MATH-240,https://issues.apache.org/jira/browse/MATH-240,"org.apache.commons.math.util.MathUtils"
94,2009-01-06 03:46:29 +0000,2009-01-16 23:06:32 +0000,MATH-238,https://issues.apache.org/jira/browse/MATH-238,"org.apache.commons.math.util.MathUtils"
95,2008-09-16 21:00:28 +0000,2008-09-26 19:51:13 +0000,MATH-227,https://issues.apache.org/jira/browse/MATH-227,"org.apache.commons.math.distribution.FDistributionImpl"
96,2008-08-21 00:19:48 +0000,2008-08-29 15:46:22 +0000,MATH-221,https://issues.apache.org/jira/browse/MATH-221,"org.apache.commons.math.complex.Complex"
97,2008-06-23 08:01:38 +0000,2008-06-23 13:46:46 +0000,MATH-204,https://issues.apache.org/jira/browse/MATH-204,"org.apache.commons.math.analysis.BrentSolver"
98,2008-06-16 11:28:34 +0000,2008-06-17 19:09:36 +0000,MATH-209,https://issues.apache.org/jira/browse/MATH-209,"org.apache.commons.math.linear.BigMatrixImpl;org.apache.commons.math.linear.RealMatrixImpl"
99,2009-02-21 13:36:08 +0000,2009-02-21 13:54:25 +0000,MATH-243,https://issues.apache.org/jira/browse/MATH-243,"org.apache.commons.math.util.MathUtils"
100,2008-03-23 13:46:40 +0000,2008-03-28 20:06:54 +0000,MATH-200,https://issues.apache.org/jira/browse/MATH-200,"org.apache.commons.math.estimation.AbstractEstimator"
101,2008-03-14 06:41:17 +0000,2008-03-23 12:22:59 +0000,MATH-198,https://issues.apache.org/jira/browse/MATH-198,"org.apache.commons.math.complex.ComplexFormat"
102,2008-01-07 03:15:46 +0000,2008-01-09 05:16:00 +0000,MATH-175,https://issues.apache.org/jira/browse/MATH-175,"org.apache.commons.math.stat.inference.ChiSquareTestImpl"
103,2007-07-16 01:21:45 +0000,2007-07-22 02:33:08 +0000,MATH-167,https://issues.apache.org/jira/browse/MATH-167,"org.apache.commons.math.distribution.NormalDistributionImpl"
104,2007-06-14 17:55:10 +0000,2007-06-20 22:24:04 +0000,MATH-166,https://issues.apache.org/jira/browse/MATH-166,"org.apache.commons.math.special.Gamma"
105,2006-07-06 04:47:23 +0000,2006-07-06 05:10:49 +0000,MATH-85,https://issues.apache.org/jira/browse/MATH-85,"org.apache.commons.math.stat.regression.SimpleRegression"
106,2006-06-05 03:02:49 +0000,2006-06-05 03:06:52 +0000,MATH-60,https://issues.apache.org/jira/browse/MATH-60,"org.apache.commons.math.fraction.ProperFractionFormat"
